uuid	filename	cancer	TCGA_barcode	tumor_or_normal
f1c99f4a-c46c-4b0f-8b5c-e573c3ba1f3b	jhu-usc.edu_CESC.HumanMethylation450.14.lvl-3.TCGA-HM-A6W2-06A-22D-A340-05.gdc_hg38.txt	CESC	TCGA-HM-A6W2-06A-22D-A340-05	Tumor
aa836caa-4050-4d9e-bdb5-8c2bfbbfc2b7	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-E7-A3Y1-01A-11D-A231-05.gdc_hg38.txt	BLCA	TCGA-E7-A3Y1-01A-11D-A231-05	Tumor
0586e314-84b0-47ee-b37d-6293e106eae6	jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-A2-A0CO-01A-13D-A22B-05.gdc_hg38.txt	BRCA	TCGA-A2-A0CO-01A-13D-A22B-05	Tumor
5cf41213-cc40-43d0-8705-74fbf3e36650	jhu-usc.edu_CESC.HumanMethylation450.11.lvl-3.TCGA-MY-A5BF-11A-11D-A26S-05.gdc_hg38.txt	CESC	TCGA-MY-A5BF-11A-11D-A26S-05	Normal
6f48bf4a-70f4-410d-b30b-942bf2116a0f	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-EV-5901-01A-11D-1590-05.gdc_hg38.txt	KIRP	TCGA-EV-5901-01A-11D-1590-05	Tumor
e120fa13-6d56-441d-b0ba-7f2f61d8bfa8	jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-GM-A3NY-01A-11D-A21R-05.gdc_hg38.txt	BRCA	TCGA-GM-A3NY-01A-11D-A21R-05	Tumor
d9b799d0-3d16-4870-a67e-7fbd484efd10	jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-P4-A5EB-01A-11D-A28O-05.gdc_hg38.txt	KIRP	TCGA-P4-A5EB-01A-11D-A28O-05	Tumor
1176ea81-c501-4501-8979-ede53e25916d	jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-A2-A3XU-01A-12D-A230-05.gdc_hg38.txt	BRCA	TCGA-A2-A3XU-01A-12D-A230-05	Tumor
48c345d0-5fec-4250-9474-b8db6371ee18	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-XF-A8HH-01A-11D-A38H-05.gdc_hg38.txt	BLCA	TCGA-XF-A8HH-01A-11D-A38H-05	Tumor
4625a926-bda7-4a82-bdf5-486809de1e3b	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MN-A4N1-01A-11D-A24U-05.gdc_hg38.txt	LUAD	TCGA-MN-A4N1-01A-11D-A24U-05	Tumor
ba1278e7-4a09-456d-bba2-f1fa2926086d	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-50-5072-01A-21D-1856-05.gdc_hg38.txt	LUAD	TCGA-50-5072-01A-21D-1856-05	Tumor
9a0ab6b7-dfe6-4779-8e73-3046e09f4eb3	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7048-01A-11D-1963-05.gdc_hg38.txt	KIRP	TCGA-BQ-7048-01A-11D-1963-05	Tumor
a19ad338-d564-41c9-8f01-02eb5b2ca2eb	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-XD-AAUI-01A-42D-A40Y-05.gdc_hg38.txt	PAAD	TCGA-XD-AAUI-01A-42D-A40Y-05	Tumor
7007c480-8763-47c0-bfa3-c02f4d6332ef	jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-C5-A907-01A-11D-A37Q-05.gdc_hg38.txt	CESC	TCGA-C5-A907-01A-11D-A37Q-05	Tumor
fad1a96e-9491-41e8-a83c-4a47a39f65b4	jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-BH-A28Q-01A-11D-A16G-05.gdc_hg38.txt	BRCA	TCGA-BH-A28Q-01A-11D-A16G-05	Tumor
b2e90d15-95e6-4de8-be2b-918f24311438	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A2-A25C-01A-11D-A16A-05.gdc_hg38.txt	BRCA	TCGA-A2-A25C-01A-11D-A16A-05	Tumor
239a2005-e98a-482f-a620-f70eef130447	jhu-usc.edu_KIRP.HumanMethylation450.9.lvl-3.TCGA-IZ-A6M9-01A-11D-A31Y-05.gdc_hg38.txt	KIRP	TCGA-IZ-A6M9-01A-11D-A31Y-05	Tumor
52122a17-a69c-40b0-9753-5edf6b66a957	jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A2-A0SW-01A-11D-A10P-05.gdc_hg38.txt	BRCA	TCGA-A2-A0SW-01A-11D-A10P-05	Tumor
4492c44a-b8dd-4a4e-8c42-4473e3211360	jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YL-01A-21D-A10A-05.gdc_hg38.txt	BRCA	TCGA-A2-A0YL-01A-21D-A10A-05	Tumor
25fd2b03-4f21-49bb-8ba7-447d436063df	jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-3.TCGA-E2-A576-01A-11D-A31V-05.gdc_hg38.txt	BRCA	TCGA-E2-A576-01A-11D-A31V-05	Tumor
49075c66-f93a-4664-b3ad-1663e7a8fb53	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-UZ-A9PP-01A-11D-A42K-05.gdc_hg38.txt	KIRP	TCGA-UZ-A9PP-01A-11D-A42K-05	Tumor
79862340-23c6-423e-a755-b97fa903a5a5	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-RB-A7B8-01A-12D-A33U-05.gdc_hg38.txt	PAAD	TCGA-RB-A7B8-01A-12D-A33U-05	Tumor
fb3ed3e7-d2a9-4d46-9ac2-109dd2265dec	jhu-usc.edu_KIRP.HumanMethylation450.6.lvl-3.TCGA-B9-A44B-01A-11D-A254-05.gdc_hg38.txt	KIRP	TCGA-B9-A44B-01A-11D-A254-05	Tumor
0c9bf7eb-2aba-453b-9716-5432cb588f63	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7048-11A-01D-1963-05.gdc_hg38.txt	KIRP	TCGA-BQ-7048-11A-01D-1963-05	Normal
b1e4afda-573b-4f1b-ad79-6e990d98fbf0	jhu-usc.edu_BLCA.HumanMethylation450.11.lvl-3.TCGA-BT-A3PH-01A-11D-A223-05.gdc_hg38.txt	BLCA	TCGA-BT-A3PH-01A-11D-A223-05	Tumor
b361814e-5e32-4abd-ae08-4f4f85bbf748	jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-OL-A66K-01A-11D-A29O-05.gdc_hg38.txt	BRCA	TCGA-OL-A66K-01A-11D-A29O-05	Tumor
4ca5e0f8-9b81-4bc3-ac01-4739b77af2d8	jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-44-7662-01A-11D-2064-05.gdc_hg38.txt	LUAD	TCGA-44-7662-01A-11D-2064-05	Tumor
e6368b65-5e23-464e-b51d-0cd9bcf5aed1	jhu-usc.edu_BLCA.HumanMethylation450.18.lvl-3.TCGA-FD-A6TI-01A-11D-A32C-05.gdc_hg38.txt	BLCA	TCGA-FD-A6TI-01A-11D-A32C-05	Tumor
eca5f8d2-7e3c-4be8-81e3-6d0d617b012f	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-SY-A9G0-01A-12D-A38H-05.gdc_hg38.txt	BLCA	TCGA-SY-A9G0-01A-12D-A38H-05	Tumor
a9f9f4ee-3628-4ada-8710-4af040122dea	jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-E9-A1R0-01A-22D-A16G-05.gdc_hg38.txt	BRCA	TCGA-E9-A1R0-01A-22D-A16G-05	Tumor
eccb7de9-241a-445b-812c-f582e6c31a9c	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MN-A4N5-01A-11D-A24U-05.gdc_hg38.txt	LUAD	TCGA-MN-A4N5-01A-11D-A24U-05	Tumor
7ef1bd8d-69a3-4932-9a21-75e3c04225a7	jhu-usc.edu_PAAD.HumanMethylation450.1.lvl-3.TCGA-FZ-5923-11A-01D-1744-05.gdc_hg38.txt	PAAD	TCGA-FZ-5923-11A-01D-1744-05	Normal
2d0eacb9-af3d-4e68-9437-e9e1f1af4104	jhu-usc.edu_UCS.HumanMethylation450.1.lvl-3.TCGA-ND-A4WA-01A-12D-A28S-05.gdc_hg38.txt	UCS	TCGA-ND-A4WA-01A-12D-A28S-05	Tumor
d9c979e1-d6c8-4719-be73-98b2409a653b	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-S7-A7WN-01A-12D-A35J-05.gdc_hg38.txt	PCPG	TCGA-S7-A7WN-01A-12D-A35J-05	Tumor
a71317fe-09c4-48f8-aba1-c9a649eb6085	jhu-usc.edu_CESC.HumanMethylation450.12.lvl-3.TCGA-LP-A5U2-01A-11D-A28C-05.gdc_hg38.txt	CESC	TCGA-LP-A5U2-01A-11D-A28C-05	Tumor
92bfc90d-e8a2-4203-9dd6-0ec8bd872819	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-SX-A7SO-01A-11D-A356-05.gdc_hg38.txt	KIRP	TCGA-SX-A7SO-01A-11D-A356-05	Tumor
4eebe95d-8c8c-4b81-864d-1a6324c88ee3	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-ZF-AA4T-01A-11D-A38H-05.gdc_hg38.txt	BLCA	TCGA-ZF-AA4T-01A-11D-A38H-05	Tumor
94176b7c-37ad-401e-b9d5-afe6692c01a9	jhu-usc.edu_CESC.HumanMethylation450.6.lvl-3.TCGA-EK-A2RN-01A-12D-A212-05.gdc_hg38.txt	CESC	TCGA-EK-A2RN-01A-12D-A212-05	Tumor
93c40e2f-5bc7-48b0-9a9b-bff8bd2653b2	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K4-01A-11D-A42K-05.gdc_hg38.txt	KIRP	TCGA-5P-A9K4-01A-11D-A42K-05	Tumor
88030ed6-d90d-4152-a04f-95ea3d14b1b4	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A247-01A-11D-A16A-05.gdc_hg38.txt	BRCA	TCGA-E9-A247-01A-11D-A16A-05	Tumor
38f4e360-0cba-4bd0-ae47-a09cb9fcef72	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AQ-01A-11D-A12R-05.gdc_hg38.txt	BRCA	TCGA-AR-A1AQ-01A-11D-A12R-05	Tumor
9a83f5d2-d7be-43d5-9b4d-5c818ba8443c	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-BH-A0AY-11A-23D-A10Q-05.gdc_hg38.txt	BRCA	TCGA-BH-A0AY-11A-23D-A10Q-05	Normal
8a51b543-c4e8-49cb-891f-4a95639a9f54	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1LB-01A-11D-A145-05.gdc_hg38.txt	BRCA	TCGA-E2-A1LB-01A-11D-A145-05	Tumor
1977f3e6-9adb-434d-9e5a-6f1d960bce00	jhu-usc.edu_CESC.HumanMethylation450.5.lvl-3.TCGA-DG-A2KJ-01A-11D-A18K-05.gdc_hg38.txt	CESC	TCGA-DG-A2KJ-01A-11D-A18K-05	Tumor
f4c91faf-92d3-4fc9-b157-e6400b2185f1	jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AO-A12C-01A-11D-A10N-05.gdc_hg38.txt	BRCA	TCGA-AO-A12C-01A-11D-A10N-05	Tumor
a43d80a4-d77b-4a07-b868-03cbfc8776a5	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-FB-AAQ3-01A-11D-A40Y-05.gdc_hg38.txt	PAAD	TCGA-FB-AAQ3-01A-11D-A40Y-05	Tumor
5a0f7682-87ba-4c18-a692-0a545e8c5bb6	jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-A2-A259-01A-11D-A16G-05.gdc_hg38.txt	BRCA	TCGA-A2-A259-01A-11D-A16G-05	Tumor
cfd9d7a8-717d-44a1-a5c8-5eb0df35d378	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-QR-A703-01A-11D-A35E-05.gdc_hg38.txt	PCPG	TCGA-QR-A703-01A-11D-A35E-05	Tumor
e97cc934-4724-4d3c-9566-6075acc9d54f	jhu-usc.edu_CESC.HumanMethylation450.5.lvl-3.TCGA-EK-A2PM-01A-11D-A18K-05.gdc_hg38.txt	CESC	TCGA-EK-A2PM-01A-11D-A18K-05	Tumor
adc40e5d-9b5b-4d9a-9fd7-251a70a54bb2	jhu-usc.edu_BLCA.HumanMethylation450.12.lvl-3.TCGA-BT-A42C-01A-11D-A23O-05.gdc_hg38.txt	BLCA	TCGA-BT-A42C-01A-11D-A23O-05	Tumor
e2a083bf-7097-4cea-9910-c7fc15289c5a	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-IB-A5SS-01A-11D-A32S-05.gdc_hg38.txt	PAAD	TCGA-IB-A5SS-01A-11D-A32S-05	Tumor
9bbf3e74-4a1c-48c5-ad1d-6cfb0a6376c8	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-P8-A6RY-01A-12D-A35E-05.gdc_hg38.txt	PCPG	TCGA-P8-A6RY-01A-12D-A35E-05	Tumor
d67d0130-6461-4063-b82d-debacf1442a2	jhu-usc.edu_KIRP.HumanMethylation450.4.lvl-3.TCGA-G7-7502-01A-11D-2202-05.gdc_hg38.txt	KIRP	TCGA-G7-7502-01A-11D-2202-05	Tumor
165abf8f-3960-44ca-abe8-683d90901650	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-A7-A13G-11A-51D-A13T-05.gdc_hg38.txt	BRCA	TCGA-A7-A13G-11A-51D-A13T-05	Normal
6dc33f20-a779-435d-8b3d-83efb546ef13	jhu-usc.edu_CESC.HumanMethylation450.18.lvl-3.TCGA-C5-A7XC-01A-11D-A388-05.gdc_hg38.txt	CESC	TCGA-C5-A7XC-01A-11D-A388-05	Tumor
dc9f87ff-b3c2-461c-8867-c10e7a6aa04d	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-55-7907-01A-11D-2168-05.gdc_hg38.txt	LUAD	TCGA-55-7907-01A-11D-2168-05	Tumor
1ca841ff-1ad5-44ae-9374-21d09d02f0ca	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA6W-01A-12D-A392-05.gdc_hg38.txt	BLCA	TCGA-DK-AA6W-01A-12D-A392-05	Tumor
e214e08c-008c-4631-8ccf-5633aa7e9158	jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-LL-A50Y-01A-11D-A268-05.gdc_hg38.txt	BRCA	TCGA-LL-A50Y-01A-11D-A268-05	Tumor
8eb63bdb-7ef3-4fd1-821e-34126a3ddf95	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-C8-A3M8-01A-11D-A212-05.gdc_hg38.txt	BRCA	TCGA-C8-A3M8-01A-11D-A212-05	Tumor
b0738ee3-2bd6-4f0d-88e3-4e0c2fda932f	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A1B1-01A-21D-A12R-05.gdc_hg38.txt	BRCA	TCGA-E2-A1B1-01A-21D-A12R-05	Tumor
dbb63fc2-c242-4b55-baab-f2ca4bc3104b	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9SZ-01A-11D-A392-05.gdc_hg38.txt	BLCA	TCGA-XF-A9SZ-01A-11D-A392-05	Tumor
0ee7930a-fe8e-4783-8101-7b350aec941c	jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-55-6979-01A-11D-1947-05.gdc_hg38.txt	LUAD	TCGA-55-6979-01A-11D-1947-05	Tumor
b617c3aa-fe39-4e2e-aea6-dd55f2bca129	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9JW-01A-11D-A42K-05.gdc_hg38.txt	KIRP	TCGA-5P-A9JW-01A-11D-A42K-05	Tumor
109449da-0efa-4305-bdca-994dfef75998	jhu-usc.edu_LUAD.HumanMethylation450.10.lvl-3.TCGA-55-7728-01A-11D-2185-05.gdc_hg38.txt	LUAD	TCGA-55-7728-01A-11D-2185-05	Tumor
e117dd0d-ceb0-49d0-a0e0-adaea30af5a5	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1P4-01A-21D-A145-05.gdc_hg38.txt	BRCA	TCGA-EW-A1P4-01A-21D-A145-05	Tumor
160177c1-9cbc-4272-8bf2-88e639d04a86	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AABU-01A-11D-A40Y-05.gdc_hg38.txt	PAAD	TCGA-2J-AABU-01A-11D-A40Y-05	Tumor
9ae1a8d0-50ac-44aa-816b-df6a384748dd	jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AR-A0U0-01A-11D-A10A-05.gdc_hg38.txt	BRCA	TCGA-AR-A0U0-01A-11D-A10A-05	Tumor
80742735-fee4-4d19-b8e8-9d15c0ef39b2	jhu-usc.edu_BLCA.HumanMethylation450.15.lvl-3.TCGA-HQ-A5NE-01A-12D-A28N-05.gdc_hg38.txt	BLCA	TCGA-HQ-A5NE-01A-12D-A28N-05	Tumor
8a4ac075-24a9-46e9-b4e0-dc5c1d9c452e	jhu-usc.edu_CESC.HumanMethylation450.1.lvl-3.TCGA-C5-A1BE-01B-11D-A13Z-05.gdc_hg38.txt	CESC	TCGA-C5-A1BE-01B-11D-A13Z-05	Tumor
f95644bc-b656-43b3-b650-f2a4e7ec7f03	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-A7-A13E-11A-61D-A12R-05.gdc_hg38.txt	BRCA	TCGA-A7-A13E-11A-61D-A12R-05	Normal
47072f12-8862-483a-873a-dd08e232441d	jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-55-6971-01A-11D-1947-05.gdc_hg38.txt	LUAD	TCGA-55-6971-01A-11D-1947-05	Tumor
e2c76b12-7d32-4ece-9ce3-460363fa8c8a	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-ZF-A9RF-01A-11D-A38H-05.gdc_hg38.txt	BLCA	TCGA-ZF-A9RF-01A-11D-A38H-05	Tumor
b7bdb950-bb34-4905-b591-8570a141ed03	jhu-usc.edu_CESC.HumanMethylation450.11.lvl-3.TCGA-EA-A44S-01A-12D-A26S-05.gdc_hg38.txt	CESC	TCGA-EA-A44S-01A-12D-A26S-05	Tumor
dc0d93f6-10ec-43c2-af1f-c86a932a081a	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6796-01A-11D-1963-05.gdc_hg38.txt	KIRP	TCGA-G7-6796-01A-11D-1963-05	Tumor
3905b2dd-860a-4544-84d8-1f9cdf1fc8d5	jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3EH-01A-22D-A22B-05.gdc_hg38.txt	BRCA	TCGA-AC-A3EH-01A-22D-A22B-05	Tumor
65b1be1b-e640-4f7e-a773-3769373374ba	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-GU-A764-01A-11D-A34V-05.gdc_hg38.txt	BLCA	TCGA-GU-A764-01A-11D-A34V-05	Tumor
2ace68fd-d676-4ef5-91eb-dc25e3b8f19a	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-05-5420-01A-01D-1626-05.gdc_hg38.txt	LUAD	TCGA-05-5420-01A-01D-1626-05	Tumor
cfd083ea-d1b4-437e-b444-badda84ef9f5	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-EV-5903-01A-11D-1590-05.gdc_hg38.txt	KIRP	TCGA-EV-5903-01A-11D-1590-05	Tumor
14f8e4ea-fa91-4768-ae83-b4390606bf40	jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-P4-A5E8-01A-11D-A28O-05.gdc_hg38.txt	KIRP	TCGA-P4-A5E8-01A-11D-A28O-05	Tumor
ea53850d-efb7-4983-bec1-bcf55ecf87a5	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AO-01A-11D-A12R-05.gdc_hg38.txt	BRCA	TCGA-AR-A1AO-01A-11D-A12R-05	Tumor
2068c305-61ff-4181-8419-f93498e15a93	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-SX-A7SL-01A-11D-A356-05.gdc_hg38.txt	KIRP	TCGA-SX-A7SL-01A-11D-A356-05	Tumor
8457c7a2-1035-483e-a536-b47499fe4820	jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-AR-A0TZ-01A-12D-A10P-05.gdc_hg38.txt	BRCA	TCGA-AR-A0TZ-01A-12D-A10P-05	Tumor
9ba405f2-9910-4603-8df9-32b470575c19	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-ZF-AA5N-01A-11D-A42F-05.gdc_hg38.txt	BLCA	TCGA-ZF-AA5N-01A-11D-A42F-05	Tumor
85d43bc6-61a7-4c9f-94cb-5d531ff13fc4	jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-AC-A3YI-01A-21D-A23D-05.gdc_hg38.txt	BRCA	TCGA-AC-A3YI-01A-21D-A23D-05	Tumor
d7db3d90-f947-412b-87b2-d6eaef3724ba	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-86-A456-01A-11D-A24I-05.gdc_hg38.txt	LUAD	TCGA-86-A456-01A-11D-A24I-05	Tumor
4a07c5b9-b5d3-4f7f-8fb8-c501fab5cd0a	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-UY-A9PB-01A-11D-A38H-05.gdc_hg38.txt	BLCA	TCGA-UY-A9PB-01A-11D-A38H-05	Tumor
62e86f9e-e1a6-4e02-902a-e5e0e0dcf7c3	jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-E2-A14N-01A-31D-A138-05.gdc_hg38.txt	BRCA	TCGA-E2-A14N-01A-31D-A138-05	Tumor
0532d1a4-255a-43e7-9b79-60fb12549efd	jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-B6-A0WV-01A-11D-A10A-05.gdc_hg38.txt	BRCA	TCGA-B6-A0WV-01A-11D-A10A-05	Tumor
b051dd1f-7535-454e-91cf-71247c8875eb	jhu-usc.edu_CESC.HumanMethylation450.11.lvl-3.TCGA-EA-A50E-01A-21D-A26S-05.gdc_hg38.txt	CESC	TCGA-EA-A50E-01A-21D-A26S-05	Tumor
8e193509-ffa1-47c0-9456-8810006e49e0	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-IA-A83S-01A-11D-A356-05.gdc_hg38.txt	KIRP	TCGA-IA-A83S-01A-11D-A356-05	Tumor
e7dbe9b4-d6d9-40e5-a083-429b272110e4	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-5946-02A-11D-2087-05.gdc_hg38.txt	LUAD	TCGA-50-5946-02A-11D-2087-05	Tumor
dc053f89-357b-48a2-a11c-0fb251f0c6ce	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-71-8520-01A-11D-2398-05.gdc_hg38.txt	LUAD	TCGA-71-8520-01A-11D-2398-05	Tumor
6d6defd1-de1d-410a-818a-d7fcf0bd88c8	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-ZF-AA52-01A-12D-A392-05.gdc_hg38.txt	BLCA	TCGA-ZF-AA52-01A-12D-A392-05	Tumor
468e7079-fe1c-43a5-aac0-7fb4816fa808	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-A4-A7UZ-01A-12D-A356-05.gdc_hg38.txt	KIRP	TCGA-A4-A7UZ-01A-12D-A356-05	Tumor
7621da0f-5ec3-45a6-afd3-23d7f743e593	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1LL-01A-11D-A145-05.gdc_hg38.txt	BRCA	TCGA-E2-A1LL-01A-11D-A145-05	Tumor
9aad65e7-2ef3-4147-ae93-0d23fa18d852	jhu-usc.edu_BRCA.HumanMethylation450.26.lvl-3.TCGA-LL-A442-01A-11D-A244-05.gdc_hg38.txt	BRCA	TCGA-LL-A442-01A-11D-A244-05	Tumor
6df477ed-1970-4e8a-94b5-244f3c5c6163	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AS-01A-11D-A12R-05.gdc_hg38.txt	BRCA	TCGA-AR-A1AS-01A-11D-A12R-05	Tumor
c61a77bb-97e9-4dcb-8b46-55bd4a37668e	jhu-usc.edu_CESC.HumanMethylation450.16.lvl-3.TCGA-VS-A8EG-01A-11D-A36K-05.gdc_hg38.txt	CESC	TCGA-VS-A8EG-01A-11D-A36K-05	Tumor
0669ba64-0e7c-4c89-a835-64349a8fa275	jhu-usc.edu_PAAD.HumanMethylation450.9.lvl-3.TCGA-F2-A8YN-01A-11D-A378-05.gdc_hg38.txt	PAAD	TCGA-F2-A8YN-01A-11D-A378-05	Tumor
070c7575-a298-4930-a8c0-e10d42094d86	jhu-usc.edu_CESC.HumanMethylation450.18.lvl-3.TCGA-MA-AA3Z-01A-11D-A388-05.gdc_hg38.txt	CESC	TCGA-MA-AA3Z-01A-11D-A388-05	Tumor
1482431c-2508-44bd-9589-2f9074e7556c	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-44-6146-01A-11D-A276-05.gdc_hg38.txt	LUAD	TCGA-44-6146-01A-11D-A276-05	Tumor
74bf62d3-e0ba-435a-b5e4-0cd7004365bd	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-55-8203-01A-11D-2239-05.gdc_hg38.txt	LUAD	TCGA-55-8203-01A-11D-2239-05	Tumor
4a291d15-a048-4bae-a4e3-d6fcc4013d2e	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-PR-A5PH-01A-11D-A35E-05.gdc_hg38.txt	PCPG	TCGA-PR-A5PH-01A-11D-A35E-05	Tumor
ec5f2040-7b5c-436b-b993-ff8110419059	jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-C8-A1HN-01A-11D-A138-05.gdc_hg38.txt	BRCA	TCGA-C8-A1HN-01A-11D-A138-05	Tumor
bdb130b5-6894-4aa3-8932-34572eab3dd4	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H7-11A-13D-A10Q-05.gdc_hg38.txt	BRCA	TCGA-BH-A0H7-11A-13D-A10Q-05	Normal
85ec6b9e-68d9-4b77-a59a-94ebfd61991b	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JS-01A-21D-A42K-05.gdc_hg38.txt	KIRP	TCGA-2Z-A9JS-01A-21D-A42K-05	Tumor
45947317-a749-4fca-928a-7eb229e2ac3a	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-44-5643-01A-01D-1626-05.gdc_hg38.txt	LUAD	TCGA-44-5643-01A-01D-1626-05	Tumor
f9ed699b-118b-4499-a0e2-daa94c413157	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-05-4427-01A-21D-1856-05.gdc_hg38.txt	LUAD	TCGA-05-4427-01A-21D-1856-05	Tumor
